user_id,book_id,rating
136,4362,4
136,1224,4
136,1863,4
136,2641,4
136,2978,5
136,2492,1
95,324,5
95,490,2
95,149,3
95,27,4
95,9,5
95,36,3
95,5328,4
95,81,5
95,376,2
95,2287,4
95,104,3
136,181,3
136,771,3
136,30,4
136,3949,2
136,126,3
136,155,5
136,298,4
136,1385,4
136,730,3
117,95,5
117,2116,4
23,3561,3
23,168,4
23,120,4
23,430,5
23,8036,3
23,983,4
23,1863,4
136,8,3
136,240,5
101,1728,2
101,1756,1
101,2324,1
67,787,3
67,86,3
67,279,3
67,2717,5
67,19,2
67,10,2
67,273,3
67,607,5
67,1207,2
67,636,5
67,2164,5
67,7684,5
67,4476,3
116,132,5
116,5,3
116,5649,3
116,29,3
116,354,3
142,5245,3
142,7463,4
142,821,3
142,6365,2
116,388,4
116,326,3
116,2964,4
116,163,5
116,4504,3
125,130,5
125,64,2
125,16,3
125,388,3
125,2191,4
125,231,3
125,2733,4
125,214,4
125,55,5
125,161,4
137,250,3
137,59,5
137,5,3
137,33,4
57,7009,4
116,118,4
116,1531,4
116,3740,3
116,715,5
116,1466,3
116,716,3
39,4975,5
138,2053,3
138,2124,2
138,374,3
138,185,5
138,7267,4
138,2742,3
138,9403,4
138,6360,3
138,2185,2
138,267,3
138,243,4
138,1038,4
138,1302,3
138,344,4
138,282,2
138,1389,3
138,834,2
138,1058,3
138,1734,3
138,964,5
126,716,3
126,118,4
126,411,3
126,2964,3
126,388,4
126,29,4
126,1313,4
126,6243,4
126,449,3
126,3332,5
126,19,5
126,24,4
30,1384,5
30,2598,3
5,5,4
5,399,3
5,118,4
5,662,4
5,86,5
5,716,4
5,1259,4
5,11,5
5,336,4
143,1545,5
143,5701,5
143,3561,5
143,521,5
143,431,5
143,381,4
143,1501,5
143,1704,3
143,683,5
143,122,5
143,917,4
143,3418,5
143,4789,4
143,2028,5
137,3912,4
137,6181,5
137,355,3
137,8819,5
137,15,3
137,484,3
137,654,5
137,288,1
137,406,4
137,131,4
144,19,3
144,517,3
144,39,5
144,93,4
144,24,4
144,95,3
144,46,3
144,36,4
144,56,4
144,11,5
144,12,5
144,28,4
144,22,4
144,25,5
144,3,5
144,27,4
144,9,2
137,4984,4
116,1412,4
116,3211,3
143,269,5
116,5238,3
116,119,3
116,411,3
116,11,4
116,1366,5
116,126,4
137,524,4
143,324,5
143,2080,4
143,7580,3
143,6157,4
143,3505,4
143,1006,4
143,942,4
143,6890,5
143,2441,5
143,6365,4
143,821,5
138,354,5
143,95,5
143,46,3
143,250,5
138,25,4
143,588,4
138,22,4
138,28,4
138,24,3
143,178,5
143,302,2
143,1251,5
143,285,4
143,868,4
138,359,3
143,3552,4
143,659,5
143,66,5
143,114,5
137,2340,4
137,6383,3
137,1643,4
129,2285,3
129,4756,5
126,5,4
116,30,4
116,51,3
123,8879,3
64,4069,3
129,431,5
129,2898,5
129,5036,4
71,7278,3
137,4943,5
137,949,3
143,702,4
137,116,4
143,944,4
143,373,3
143,102,4
143,345,4
143,496,4
143,551,5
143,1134,4
143,326,4
143,477,4
143,116,5
143,1313,5
143,9,5
143,6,5
143,5,5
143,14,5
143,11,3
143,56,5
143,34,3
143,484,5
143,93,4
143,621,4
150,427,3
150,577,5
150,199,5
150,1313,2
150,284,5
150,2771,3
150,406,5
150,1705,4
150,66,5
150,3601,4
150,2173,4
150,2553,4
150,1677,4
150,5331,4
150,3203,4
150,5146,5
150,8104,4
150,8155,5
150,7887,3
150,6892,4
150,6408,4
150,2240,4
150,2948,4
150,4216,5
150,4892,5
150,4942,5
150,790,5
150,433,5
150,71,5
150,493,3
150,399,5
150,663,3
150,34,4
150,27,3
150,298,4
150,1075,3
150,3134,3
150,4518,5
150,9791,5
150,1284,4
150,2748,5
150,14,5
150,15,5
150,12,1
150,9,5
150,6,3
150,5,5
150,11,2
150,59,4
150,33,5
150,36,5
150,46,3
150,81,4
150,29,5
150,234,5
150,288,3
150,151,5
150,10,4
150,114,5
150,95,5
79,440,3
79,7399,3
150,839,2
150,4579,3
150,4461,4
150,5537,4
150,1432,4
150,8485,4
150,1810,4
150,1381,4
150,323,4
150,3056,4
150,3522,3
150,767,4
150,1896,4
150,168,3
150,2938,5
150,5102,5
137,8472,5
150,218,4
150,317,5
64,607,3
64,1848,3
64,8153,3
64,36,3
64,2522,3
64,4532,4
137,888,5
64,8883,4
64,214,4
64,615,4
137,2054,5
137,457,5
137,1187,4
137,6933,5
137,3809,5
137,182,4
137,716,5
152,120,3
152,884,2
152,573,5
152,2562,4
152,336,4
152,6830,4
152,411,5
116,455,1
116,794,3
126,30,4
126,49,4
126,126,4
144,1145,5
144,1929,5
144,427,2
144,101,3
144,302,3
144,326,5
118,654,1
118,4863,4
118,700,1
118,126,5
118,8337,5
118,1114,3
118,8947,5
64,3914,4
64,44,3
90,96,4
90,34,3
90,6362,5
115,36,3
144,477,4
144,458,4
144,58,3
144,1548,2
144,259,4
143,128,4
143,3658,5
143,163,5
143,1206,5
143,59,4
143,9648,4
115,1089,3
115,2198,4
115,560,3
115,2601,3
157,551,4
157,654,5
157,93,4
157,128,5
157,212,4
157,4700,4
157,9795,4
157,3890,5
157,120,4
157,573,5
157,884,4
157,12,4
157,4511,3
157,517,4
157,571,3
9,2782,4
9,1365,4
131,3644,5
131,496,5
131,239,5
131,1857,5
131,1103,5
131,9,4
131,79,2
131,1026,4
131,1366,4
159,28,5
159,24,5
159,477,5
159,9,3
159,27,3
159,14,4
159,5,4
159,15,4
159,19,5
159,11,3
159,66,3
159,59,3
159,33,4
159,600,5
159,752,5
159,1728,5
159,1015,5
159,1043,4
159,5073,5
159,55,5
159,338,5
159,1333,5
159,368,5
159,4125,5
159,3066,3
159,6834,3
159,7048,4
159,1710,5
159,6074,4
159,5776,4
159,3922,4
159,5946,4
159,2010,5
159,610,5
159,613,4
159,954,4
159,233,4
159,937,4
159,807,4
159,177,3
159,169,3
159,1054,4
159,244,5
159,350,3
159,1262,4
159,73,5
159,1499,3
159,306,5
159,704,4
159,238,4
159,945,4
159,489,5
159,819,2
159,557,3
159,2353,3
159,579,4
159,1988,5
159,1140,4
159,740,5
159,726,3
159,916,5
159,706,4
159,2156,4
159,554,5
159,1076,5
159,1249,3
159,5904,3
159,866,2
159,1209,3
159,206,4
159,697,5
159,899,4
159,1534,4
159,6666,2
159,2348,4
159,3341,4
159,7261,3
159,1994,4
159,4252,3
159,1218,3
159,1634,3
159,2605,4
159,3478,4
159,8540,4
159,5291,4
159,4272,5
159,230,5
159,359,2
159,392,3
159,3048,2
159,365,4
159,977,5
159,3275,2
159,252,3
159,799,2
159,2513,2
159,5447,3
159,8,5
159,20,4
159,156,4
159,162,4
159,612,4
159,246,4
64,14,3
116,3614,4
123,15,4
123,81,4
87,479,3
95,8947,5
116,480,3
116,440,3
116,342,4
116,2545,4
116,1381,4
91,1848,3
144,256,5
144,2090,2
144,266,3
127,1155,4
159,374,4
159,159,4
159,185,4
159,336,4
159,8858,4
159,417,4
159,2702,4
159,91,4
159,340,4
159,29,5
159,155,5
159,30,4
159,126,4
159,354,3
159,249,4
159,715,3
159,531,3
159,771,3
159,805,5
159,840,4
159,1886,4
159,774,4
159,856,4
159,5541,4
159,647,4
159,532,5
159,619,3
159,515,4
159,2554,4
159,8907,5
159,530,4
159,1522,4
159,825,5
159,440,3
159,131,4
159,546,4
159,602,4
159,3399,4
126,342,4
126,480,3
126,729,4
126,4091,5
126,917,3
67,5731,2
90,5,4
90,558,3
26,9665,5
90,6,4
90,1665,4
90,174,3
165,95,5
165,182,5
165,12,5
79,5731,3
79,2000,3
79,6788,3
79,4271,3
79,6012,2
116,77,4
37,5,5
37,36,5
37,273,4
37,151,4
37,9022,1
37,123,4
37,2193,2
37,663,4
37,427,4
116,88,5
37,829,4
37,2452,3
159,2667,2
159,2243,3
159,629,4
159,289,5
159,1644,4
159,786,4
159,94,5
23,4732,4
23,7631,5
116,84,4
109,151,5
109,120,2
109,431,4
109,6727,3
109,2828,5
109,6277,2
109,3534,4
109,9867,4
109,9629,3
109,6534,3
109,1101,5
109,11,4
109,452,4
109,231,5
109,472,5
109,77,4
109,326,3
137,3914,5
137,2585,3
137,7998,4
137,9643,3
137,2730,4
137,1330,5
137,195,5
137,3598,3
137,4973,3
137,6893,5
137,7009,5
137,3677,4
137,9649,3
137,4764,2
137,9690,4
137,7228,5
137,978,5
137,6019,5
137,3599,3
137,6439,4
67,710,1
67,4603,2
168,1878,4
168,692,4
168,8688,4
168,3110,4
168,7502,3
168,5245,3
168,110,5
168,96,4
168,181,4
67,4285,2
168,355,2
168,27,1
168,742,1
168,497,3
168,960,3
168,290,5
168,596,3
168,1682,2
168,80,5
67,9755,2
168,1412,4
168,88,5
168,60,4
168,3107,5
168,3401,4
168,4984,4
67,3644,2
168,4476,5
67,139,5
67,900,1
67,6071,4
168,2028,3
168,8362,4
168,2194,3
168,3418,4
168,1844,4
168,2811,3
168,49,4
168,318,3
168,2509,3
168,1134,4
168,4456,3
168,2667,4
168,4384,3
168,226,4
168,3198,4
168,1306,4
168,1519,4
168,130,3
168,351,4
168,2241,3
168,1623,4
168,488,3
168,9774,4
168,502,4
123,3591,3
123,1136,3
123,2024,3
123,5552,3
123,4337,2
170,45,2
170,6,5
170,9,5
170,5,5
174,15,4
174,783,4
174,532,3
174,764,4
174,647,3
174,27,5
174,411,3
174,115,5
174,133,3
174,2077,2
174,64,3
174,163,4
174,302,1
174,384,2
174,4017,3
137,428,5
137,740,3
165,218,5
174,139,3
174,131,4
174,91,4
174,36,5
170,15,4
170,34,4
170,56,4
170,116,4
170,95,5
170,59,4
170,46,5
170,81,5
170,29,5
170,324,5
170,39,4
170,67,4
170,2016,3
170,2602,3
170,700,3
170,239,3
170,123,3
170,213,5
170,547,4
170,173,4
168,3321,5
170,305,4
168,7437,3
170,427,4
170,182,4
170,285,4
170,659,4
170,110,4
170,179,4
170,96,4
170,396,4
170,1677,4
170,1169,4
170,8520,3
170,132,4
168,8626,3
168,5379,3
168,3677,2
168,1366,4
168,7837,3
168,4866,3
168,2000,4
168,7770,3
175,738,4
168,1651,4
168,1798,3
175,1598,5
168,372,4
168,1436,4
175,250,5
168,79,1
168,869,5
168,498,3
168,577,3
168,4995,4
168,764,2
168,513,4
168,730,2
176,2633,3
168,1365,3
168,935,3
168,9256,4
168,479,3
168,389,4
168,2386,4
168,9020,2
168,1006,3
176,3049,3
137,3591,4
137,3917,5
137,95,5
137,411,4
116,2267,4
116,5572,3
115,8337,5
137,4221,5
137,1313,5
137,163,4
137,3524,4
137,4562,3
137,172,3
175,4615,3
175,495,5
175,868,4
175,82,4
175,5239,4
175,200,4
175,102,5
116,318,3
116,1692,3
170,571,4
170,562,4
170,884,3
170,249,4
170,8,4
170,44,4
170,94,5
178,3,3
178,25,3
178,22,3
178,28,3
178,24,3
178,19,3
170,181,5
178,1185,4
170,2098,4
178,179,4
178,396,3
170,1545,5
178,402,3
178,1032,4
170,214,5
178,9,4
178,710,4
170,126,5
170,180,4
178,4794,4
178,58,3
178,7240,4
170,428,4
178,226,4
170,11,5
170,1886,5
178,56,4
170,670,3
170,4109,5
170,2976,5
170,3601,5
178,373,4
168,2932,4
178,2898,4
178,4419,4
178,8046,4
178,102,4
178,517,4
168,4975,5
168,9,5
168,15,3
168,7310,4
168,6120,5
168,81,5
168,2356,3
178,229,2
178,7917,3
178,1645,4
178,317,4
178,1977,4
178,999,5
178,76,3
176,2927,5
176,1300,4
176,2026,3
176,1504,3
176,133,3
176,1371,5
176,1103,3
176,239,4
67,234,4
67,4069,3
67,8337,5
67,210,3
67,181,5
67,8879,2
67,4863,5
177,63,5
177,95,5
174,102,4
177,1207,3
177,1507,4
181,12,4
181,983,4
181,6497,3
181,275,5
181,6260,2
181,8151,2
181,28,4
181,22,4
181,3,4
181,25,5
181,19,5
181,190,5
181,9,5
181,351,4
181,1845,3
181,6401,5
181,37,3
181,3907,3
181,1139,2
181,8609,3
181,6175,2
181,7159,2
181,7054,2
181,8432,2
178,34,4
178,1273,3
178,85,3
137,1412,4
137,8310,5
137,427,5
137,710,5
113,8663,5
113,780,5
113,5449,5
113,1056,5
113,120,5
113,573,3
113,2562,4
113,6676,3
113,575,4
113,83,3
113,5735,3
113,406,4
113,1146,4
113,9179,4
113,239,4
113,61,4
113,938,5
113,6390,4
113,2189,4
137,737,5
181,102,4
181,29,5
181,2476,4
181,387,4
179,3353,3
179,7334,4
181,201,3
179,1439,1
67,7640,5
178,94,5
178,246,4
168,7875,3
117,3093,4
90,91,4
90,3012,2
101,110,3
168,7408,3
101,185,4
168,6893,4
137,7232,5
101,2191,4
101,6823,2
101,155,4
101,354,3
179,985,5
179,6630,5
179,120,4
179,8,4
179,4862,3
126,1692,4
184,34,3
172,4764,3
172,9564,4
172,338,4
172,81,5
172,3343,5
172,163,4
172,4585,5
172,2799,4
172,2876,4
172,9304,4
184,551,5
184,3093,4
184,431,4
184,381,4
184,250,5
172,4005,4
172,4673,5
172,3140,5
172,593,5
172,358,4
172,591,4
172,84,4
172,161,5
172,362,4
172,1478,5
172,2710,5
67,4161,3
172,265,5
172,402,4
172,396,4
172,3765,4
172,237,3
172,1097,2
172,7430,4
172,820,4
185,1319,5
185,1961,5
185,5866,5
185,2345,4
185,5461,4
185,266,5
185,406,5
185,298,5
185,2099,5
185,3601,3
185,1075,5
178,322,4
178,9440,3
178,172,4
178,742,2
178,327,5
178,61,5
178,239,4
178,12,5
186,102,4
186,944,4
186,345,5
186,351,5
186,1314,4
186,588,3
186,496,4
186,1445,5
186,2363,4
186,3793,2
186,61,4
186,1501,5
186,521,5
186,431,4
186,2338,3
186,427,5
186,237,4
186,114,5
186,5551,3
186,9715,4
186,768,4
186,5295,5
186,4370,3
186,3034,4
186,6945,3
186,1571,4
186,14,5
186,3965,4
186,1049,4
172,1553,4
172,7232,4
172,2143,5
172,2367,5
172,2053,5
186,20,5
172,80,5
186,156,5
186,162,5
186,8,5
172,409,3
172,4598,4
172,1240,4
172,1692,3
172,130,4
172,8391,5
172,7607,5
172,3536,5
172,5755,5
172,4337,5
178,137,3
188,9,5
188,3,5
188,25,5
188,27,3
188,22,5
188,28,5
188,19,5
188,102,5
188,34,5
188,59,3
188,33,4
188,199,5
116,7334,4
188,8085,4
188,2063,5
188,382,5
188,437,1
188,26,5
188,39,5
138,5,2
138,1519,4
138,11,3
138,3592,5
138,494,4
138,1522,3
138,297,3
138,840,3
138,249,5
138,799,4
138,158,5
138,8,4
170,355,5
170,6390,5
170,112,3
170,5793,5
170,7091,4
170,8189,4
170,477,5
170,307,3
170,1585,5
170,1581,4
170,30,4
170,1187,4
170,354,5
170,805,5
170,1211,5
170,2822,5
170,4699,5
170,134,5
170,279,5
170,161,4
184,496,4
185,93,4
185,128,3
185,288,5
185,1807,5
185,8908,3
185,427,2
185,384,5
185,399,4
185,2026,5
185,4641,5
185,2230,4
185,605,4
185,1049,5
185,5025,4
185,8693,4
185,2380,3
185,23,4
185,9,5
185,6,3
185,27,3
185,34,3
185,131,2
185,265,4
172,5701,4
184,163,4
184,873,4
184,1889,4
184,2005,4
184,5275,4
184,4419,4
184,571,4
184,796,4
184,2194,3
184,102,5
184,345,4
184,373,4
184,212,3
184,896,3
172,174,3
172,182,5
172,258,4
172,1487,4
172,124,2
172,87,2
172,228,1
172,560,5
172,326,3
172,220,4
172,1707,5
172,1585,3
172,530,4
172,7580,3
172,9115,5
172,3458,5
172,8338,3
172,596,3
172,4400,2
116,580,4
67,5010,2
67,214,2
67,131,4
67,3399,5
67,25,2
67,3520,5
116,6630,1
116,596,3
116,6665,5
116,7869,2
116,4086,2
172,6525,5
172,8472,5
172,7211,4
172,3452,3
172,1740,3
172,256,3
172,904,2
172,4299,2
172,3524,4
172,5400,5
172,90,5
172,4685,5
172,8012,5
172,2175,4
172,367,4
190,173,5
113,495,4
113,19,4
113,2556,5
113,25,4
113,3,4
113,22,4
113,28,4
113,102,4
113,496,4
113,345,4
113,663,5
113,379,4
113,896,4
113,2968,4
113,1006,4
113,437,4
113,123,4
113,2052,5
113,2193,2
113,4789,5
113,689,4
113,58,5
113,3418,4
113,9205,4
113,182,4
113,305,5
113,509,4
113,1442,4
113,307,4
117,636,4
117,1658,5
186,705,3
186,174,4
186,399,4
186,73,5
169,269,4
169,6365,5
169,821,5
169,8717,4
169,8698,1
169,425,4
169,5089,4
169,2338,5
169,7463,3
169,5912,4
169,8306,4
169,323,3
169,378,5
169,283,5
169,168,1
169,4606,5
169,7000,4
169,381,4
169,431,4
169,1704,2
169,521,4
169,3829,2
169,524,4
169,132,5
169,226,4
169,33,5
169,2005,4
169,406,3
169,66,5
169,298,5
169,3134,2
169,1315,5
169,480,4
169,3,4
169,19,5
169,25,3
169,22,3
169,28,5
169,24,4
169,494,3
169,363,5
169,3062,3
169,2782,5
169,2795,3
169,220,5
169,6621,5
169,2728,3
169,7815,2
169,2694,4
169,4727,4
169,118,5
169,11,5
169,172,5
169,8803,2
169,539,4
169,8974,4
169,1056,4
169,4469,5
169,1382,3
169,3525,3
169,5348,3
169,4684,3
169,9303,4
169,523,5
169,3567,3
169,5948,2
169,4829,4
169,3870,4
169,120,4
169,884,5
169,573,5
169,1172,3
169,2063,4
169,1300,2
169,427,2
169,5557,5
169,46,5
169,3371,5
191,399,4
191,114,5
191,56,3
191,409,3
191,6,4
191,59,3
107,640,1
107,391,3
107,8211,4
107,3399,2
107,376,3
107,1179,2
107,117,1
107,2927,3
107,8556,2
107,9665,2
107,1997,2
107,548,1
107,67,3
107,700,2
107,3352,2
107,707,3
107,6773,4
107,787,3
71,709,3
185,285,5
185,1251,5
185,1572,4
185,2329,5
185,155,3
185,30,3
185,126,5
185,354,3
185,249,5
185,531,5
185,840,5
185,771,1
185,774,5
192,654,4
192,37,4
192,9192,3
192,93,3
192,14,5
192,298,5
192,2621,4
192,374,4
192,7267,5
192,59,4
195,285,2
195,7378,5
195,2783,5
195,8118,5
195,9627,5
195,8881,5
195,9,2
195,5,4
195,15,3
195,11,3
195,298,5
195,2976,5
195,1705,5
195,2099,5
195,3601,5
195,3069,5
195,2553,5
195,3203,5
195,5331,5
195,7339,3
195,66,5
195,4518,5
195,1677,5
195,2173,4
195,1075,5
195,3134,3
195,406,5
195,324,5
195,3914,4
195,2927,4
195,7023,4
195,14,5
195,1147,5
195,95,5
195,1929,3
195,250,3
19,884,3
39,155,4
39,11,2
39,15,4
39,67,3
39,7152,3
39,1114,4
196,9,4
196,6,3
196,123,3
196,46,4
196,485,3
196,855,3
196,115,3
196,785,3
196,1222,3
196,93,3
196,239,3
196,1677,3
196,298,3
196,399,3
196,121,2
169,265,3
169,396,4
169,20,5
169,156,5
169,162,5
169,612,2
169,780,4
169,594,5
169,1630,4
169,1592,5
169,5662,4
169,9425,4
169,8894,4
169,1575,5
169,1545,3
188,764,5
144,10,2
144,171,3
144,355,2
144,926,4
144,309,4
144,3792,3
144,7795,4
144,3520,5
197,28,5
197,25,5
197,19,5
197,56,5
168,396,4
172,8234,5
172,2178,4
168,2305,4
168,1606,1
198,1032,2
200,101,5
200,1284,3
200,82,5
200,12,5
200,116,4
200,759,3
200,39,5
200,5,5
200,27,3
200,102,1
200,34,5
200,59,3
200,132,5
200,7734,3
200,5970,2
200,2055,3
200,1719,3
200,121,3
200,6468,4
200,2509,4
180,121,2
180,9103,3
180,242,4
180,159,4
180,374,5
180,185,4
180,9,5
180,484,2
180,102,5
180,345,4
180,373,3
180,88,4
180,78,2
180,1384,4
180,2446,3
180,2968,2
180,95,2
107,5245,3
107,4261,1
11,12,3
11,5085,2
11,884,4
11,218,4
11,104,5
11,1507,4
11,5927,2
11,496,3
11,6,5
11,5,5
11,88,5
11,213,2
11,266,5
11,34,3
11,27,3
11,517,4
11,689,2
11,326,4
11,3418,3
11,4140,3
11,11,5
11,408,5
11,84,5
11,6334,3
11,256,3
11,288,4
11,4299,5
11,16,5
11,1159,4
11,5908,4
11,161,3
11,2090,2
11,477,4
11,705,4
11,1846,4
11,173,2
11,20,5
11,156,5
11,162,5
11,64,4
11,414,4
11,3773,2
11,654,5
11,7652,4
11,234,3
11,46,5
11,427,1
11,110,3
95,414,3
11,200,4
11,299,3
11,358,4
11,38,3
95,362,2
11,36,4
11,392,5
95,1179,3
203,28,5
203,25,5
203,19,4
11,4364,4
203,326,5
203,71,5
203,761,5
95,34,3
95,19,2
180,271,3
180,1567,1
180,469,2
180,16,5
180,123,3
180,108,1
180,2986,2
180,34,3
180,317,2
180,1977,4
185,29,5
180,2739,2
185,3,4
185,25,5
185,19,5
185,24,3
180,76,3
185,33,4
185,226,3
185,272,5
185,244,4
185,177,4
185,739,5
180,239,4
185,647,3
185,220,3
185,179,5
185,1080,2
185,3091,2
185,115,4
185,130,5
204,311,3
204,208,2
204,913,3
204,997,3
204,1068,3
204,1227,4
204,1152,4
204,1182,3
204,1233,4
204,1268,4
204,1607,3
204,1391,4
204,4896,3
204,8764,3
204,2193,3
204,1749,2
204,1108,5
204,466,4
204,1994,2
204,28,4
204,22,4
204,3,5
204,25,4
204,24,4
204,9,4
204,6,4
204,27,3
204,15,2
204,11,5
204,34,3
204,59,3
204,10,4
204,131,1
204,220,4
204,9172,4
205,9,4
205,5,4
205,122,5
205,37,3
205,659,4
205,484,5
205,710,5
205,2340,5
205,888,4
205,1798,5
205,116,5
205,12,4
205,66,3
205,102,4
205,95,4
205,663,3
205,173,5
205,3639,4
206,5,5
206,15,3
206,59,5
206,117,5
206,95,5
206,234,5
206,228,3
206,1074,3
206,1478,4
206,161,4
206,84,3
206,294,5
206,60,4
206,122,4
206,132,4
16,6645,5
208,20,5
208,190,5
208,162,5
208,156,5
208,414,3
208,110,2
208,6,4
208,5,2
208,14,4
208,15,5
208,8,5
208,220,4
208,576,3
208,488,5
208,641,2
208,5344,4
208,1297,2
208,661,2
208,1593,3
208,6114,4
208,1678,4
208,10,4
208,27,3
208,171,2
208,44,2
208,64,3
208,43,3
208,1270,5
208,9218,5
208,1315,4
208,329,3
192,27,3
192,118,3
207,169,4
207,379,4
207,509,2
207,37,3
207,1786,4
207,2742,5
207,374,4
207,185,5
207,628,3
207,8579,5
207,4316,5
211,636,5
213,5,4
213,9,3
213,3,2
213,25,4
213,22,4
213,28,4
213,15,4
211,4623,5
215,486,5
215,5755,5
215,2000,4
215,265,4
215,1042,4
215,2699,5
215,163,3
215,6788,4
215,8080,3
215,1215,5
186,8815,4
186,12,4
195,114,5
195,168,5
195,1091,4
195,521,4
109,1284,4
195,821,3
195,1740,4
195,123,3
195,37,4
195,496,3
195,71,5
195,6896,4
195,588,3
195,61,3
195,868,4
195,1134,4
195,659,4
195,739,5
195,917,2
195,8952,4
195,477,3
195,246,4
195,794,4
195,401,3
195,5211,4
195,6821,4
180,596,3
109,1159,4
109,735,5
109,67,4
109,3,3
109,25,4
109,22,4
109,28,5
109,24,4
109,19,4
109,27,2
109,868,4
109,36,3
109,709,3
109,1854,3
109,64,1
109,4504,3
109,411,4
204,244,3
204,987,2
109,101,5
109,1145,4
109,861,3
204,819,3
204,706,3
109,2189,3
109,88,4
109,469,4
204,4525,2
109,779,3
204,109,5
204,956,4
204,1064,4
204,1437,4
204,412,2
204,953,4
109,1466,4
204,7998,3
204,3380,3
184,1384,5
184,114,4
204,1628,4
207,920,4
207,1134,4
207,2063,4
207,1665,5
207,8932,5
207,683,5
213,56,5
213,59,4
213,33,5
207,15,3
207,56,4
207,1531,5
207,702,5
207,5025,3
207,2748,5
207,345,4
207,2146,4
207,4317,3
207,1300,4
207,524,5
207,137,3
207,469,5
207,878,5
137,1798,3
220,1185,4
220,884,3
220,5316,4
220,102,5
220,5129,1
220,615,5
221,192,5
221,500,3
221,485,4
221,299,3
221,710,4
138,214,3
221,5809,3
221,90,4
221,4198,4
221,4370,3
221,634,2
221,358,4
221,1187,1
221,532,3
221,1097,4
221,2340,4
221,700,3
221,4511,5
221,4239,4
221,952,4
221,789,4
221,1587,4
221,168,3
224,102,5
224,116,5
224,9,5
224,5,5
224,6,4
224,27,3
221,3601,3
221,493,5
221,761,3
224,496,4
224,46,4
224,95,4
224,34,4
224,86,5
224,58,3
224,48,4
224,3505,5
224,218,4
221,345,4
224,1507,2
221,80,3
213,288,5
213,81,4
221,124,2
221,1058,2
221,87,3
221,228,2
221,85,4
221,661,3
221,1118,2
221,576,2
221,694,3
221,3798,2
221,641,3
213,5129,3
213,1909,4
213,5239,3
221,8657,3
221,3429,3
221,1928,3
213,500,4
213,719,5
213,888,5
213,192,5
213,80,5
213,1281,5
213,342,5
213,942,4
213,2948,3
213,6408,5
213,2240,5
213,6599,3
213,985,5
213,250,2
213,29,4
213,1869,4
220,7371,4
213,2053,4
213,4150,4
213,30,4
213,249,3
213,126,4
213,354,4
213,715,5
213,531,3
213,805,4
213,771,5
213,840,4
220,116,4
213,3949,5
213,3473,5
213,4943,4
213,9555,4
220,5,5
220,9,4
220,46,3
213,302,4
220,122,5
220,324,5
213,7669,3
220,234,4
220,226,3
220,131,3
213,294,3
220,1125,5
220,1677,5
213,4370,2
213,1390,2
213,952,3
213,1125,4
213,197,4
213,855,2
213,485,2
213,773,4
213,9305,3
220,485,4
220,7811,3
220,427,2
220,4005,5
220,4692,4
220,1625,4
220,3591,4
207,1403,5
207,1381,5
178,123,4
207,794,5
207,297,5
207,4863,5
207,787,4
207,279,5
207,19,4
64,7152,5
64,1114,4
116,805,4
229,5,5
229,28,4
229,22,3
229,19,4
229,66,4
229,443,5
229,3315,5
229,5708,5
229,5307,4
229,1520,5
229,1143,5
229,7004,5
229,406,3
229,322,5
229,737,4
229,114,4
229,469,4
229,159,5
229,3629,5
229,730,4
229,3247,5
229,3248,4
229,1485,4
207,7539,4
229,517,5
116,5229,2
207,670,4
229,5576,4
207,159,5
229,9740,5
207,560,3
229,401,4
229,491,4
229,1266,3
229,5020,4
207,4302,5
229,163,4
229,4606,4
229,130,5
229,3,4
229,25,2
229,15,3
229,46,4
229,24,2
229,288,2
229,10,3
229,4113,5
229,8871,5
229,6510,4
229,2537,3
229,1020,3
229,5471,4
229,504,4
229,594,5
207,622,5
229,1630,3
229,1592,2
229,120,4
229,596,4
229,4017,4
229,8,4
229,190,5
229,3740,4
229,1197,5
229,118,5
229,1531,4
229,1211,3
229,4699,1
229,389,3
229,246,5
229,63,5
229,369,5
229,481,5
207,6705,4
207,737,5
207,302,5
229,59,4
207,578,5
207,2316,4
229,117,4
207,3,3
207,2099,3
229,55,5
229,600,4
229,752,4
229,1333,5
229,1015,5
229,155,5
229,126,4
229,30,3
229,44,4
229,86,4
229,23,3
229,2316,5
229,60,4
229,119,2
229,1715,3
229,374,4
229,336,2
229,417,4
229,1939,5
229,7267,4
229,185,4
229,562,3
229,90,5
229,1553,4
229,462,3
229,9309,5
229,783,2
229,139,3
229,731,3
229,1623,4
230,4395,4
229,6,3
229,3541,3
229,5102,5
230,4432,3
229,2427,4
230,61,5
230,311,5
230,3647,4
230,6022,4
230,123,4
230,102,5
220,1422,3
207,34,4
117,773,5
117,3869,5
207,250,4
117,4331,5
117,4881,5
220,7312,4
220,239,2
220,5350,5
220,2016,1
220,900,3
220,3601,4
220,3134,5
231,27,3
231,3505,5
213,103,4
213,156,4
213,162,4
213,647,3
213,3093,3
213,8,3
213,104,4
213,825,4
213,19,4
213,1522,4
213,61,2
213,24,3
213,114,5
213,139,2
213,2681,4
213,480,3
213,7430,3
213,3931,3
213,3950,3
91,37,4
125,284,4
186,1393,4
186,4789,4
186,3,3
186,5085,4
197,322,4
233,9,4
233,6,4
233,14,4
233,15,4
233,102,3
233,66,4
233,59,4
233,427,5
233,1585,4
233,338,4
233,1043,3
233,683,4
233,2028,5
233,8080,4
233,4337,5
233,5375,3
233,5793,3
233,7811,3
233,7023,3
